RedScout1Kills,RedScout1Assists,RedScout1Deaths,RedScout1Damage,RedScout2Kills,RedScout2Assists,RedScout2Deaths,RedScout2Damage,BlueScout1Kills,BlueScout1Assists,BlueScout1Deaths,BlueScout1Damage,BlueScout2Kills,BlueScout2Assists,BlueScout2Deaths,BlueScout2Damage,RedSoldier1Kills,RedSoldier1Assists,RedSoldier1Deaths,RedSoldier1Damage,RedSoldier2Kills,RedSoldier2Assists,RedSoldier2Deaths,RedSoldier2Damage,BlueSoldier1Kills,BlueSoldier1Assists,BlueSoldier1Deaths,BlueSoldier1Damage,BlueSoldier2Kills,BlueSoldier2Assists,BlueSoldier2Deaths,BlueSoldier2Damage,RedDemo1Kills,RedDemo1Assists,RedDemo1Deaths,RedDemo1Damage,BlueDemo1Kills,BlueDemo1Assists,BlueDemo1Deaths,BlueDemo1Damage,RedMedic1Assists,RedMedic1Deaths,RedMedic1Ubers,RedMedic1Heals,BlueMedic1Assists,BlueMedic1Deaths,BlueMedic1Ubers,BlueMedic1Heals
20,11,22,5459,8,11,22,3698,0,0,3,234,4,6,21,1817,41,10,17,12919,27,12,18,7880,31,13,17,9475,22,2,15,6039,28,5,18,8795,32,6,27,9635,15,17,10,0,7692,22,14,13,1,7385,2
35,7,24,7171,13,10,30,4602,33,5,25,7534,2,6,20,1762,34,8,14,7876,14,8,18,5897,32,11,18,10874,29,4,20,8090,23,5,23,8181,29,7,19,11261,14,16,11,1,8205,19,18,8,1,6911,2
24,4,21,6104,0,7,22,1949,31,4,9,7762,0,3,12,364,27,11,10,8481,20,4,24,7689,28,7,23,9367,14,5,13,5390,26,4,13,9000,18,2,15,6423,9,13,9,2,6632,7,6,7,0,4710,1
19,6,16,5075,16,4,22,4943,9,5,23,3563,12,7,14,3056,24,4,15,8514,9,3,17,6002,52,10,11,13807,5,6,10,3183,24,5,22,9376,24,10,16,10094,18,14,11,2,9072,24,14,10,1,10001,1
34,13,15,7356,0,0,1,179,19,2,26,4389,17,3,23,4271,31,6,24,9369,13,6,15,5203,26,7,22,9341,12,5,17,5400,30,7,17,10787,33,8,16,10579,9,14,12,0,8481,18,12,11,1,7513,0
15,7,16,4102,15,8,13,3739,20,5,11,4554,4,6,17,2212,30,8,13,7045,18,6,6,5474,21,5,14,7674,6,3,14,3577,20,10,7,8337,10,2,16,5543,12,7,12,1,23600,4,18,7,1,15508,5
29,9,26,6509,9,6,20,2688,13,2,17,3114,11,3,14,3103,25,13,17,10362,15,6,20,5303,29,8,11,8452,23,9,21,7466,23,4,15,9102,20,5,18,10109,13,12,12,1,26458,24,8,15,1,26177,0
20,3,26,6120,22,7,26,5819,1,3,11,747,30,7,16,7349,21,3,26,6568,5,4,23,3634,36,11,15,11805,35,10,22,9551,15,4,9,5269,30,12,14,12131,15,17,8,3,23543,28,11,12,1,22096,4
18,9,23,4368,12,1,13,3357,4,2,15,1817,5,2,5,1103,34,3,18,9529,23,10,14,6084,29,9,21,8629,28,9,22,7992,29,9,16,11367,23,6,25,10363,21,15,10,1,23000,24,17,11,2,23656,2
33,9,19,8414,23,14,19,6449,12,6,25,3823,11,1,31,3173,24,6,13,7512,26,5,18,6428,33,9,17,9018,23,5,23,6526,19,5,26,7092,21,3,17,8465,16,8,10,1,20112,15,12,10,2,23632,2
27,9,21,6185,10,1,13,2608,33,5,25,7599,14,7,18,4600,30,10,12,8682,23,4,21,7139,26,6,24,7477,15,6,18,5100,22,3,26,9337,23,4,16,7802,13,17,9,1,19927,8,14,11,0,21466,5
24,7,11,6057,35,3,20,7540,6,10,19,2744,5,0,6,1448,33,8,17,12310,21,5,18,6620,20,5,15,5647,17,2,12,5202,14,6,20,5572,10,3,10,3704,14,18,11,0,22597,15,19,10,3,23182,2
34,8,25,6957,7,7,21,2666,17,3,11,3962,15,8,26,3915,15,6,19,7772,21,5,15,5321,33,5,24,10092,19,3,16,4274,25,4,17,8243,15,4,18,6443,14,14,9,2,21603,22,14,11,3,21503,1
13,11,24,4066,15,6,26,3200,20,12,15,5627,8,5,29,2774,45,10,13,11784,23,4,17,7488,29,5,21,9981,23,9,17,8630,23,9,19,8296,26,9,20,8982,24,6,15,1,30218,18,20,13,0,25674,1
27,5,24,5317,9,1,27,1964,26,10,22,6629,17,8,24,4111,30,8,15,8930,15,3,12,3468,41,9,10,9115,8,1,19,3121,18,2,16,4679,18,7,13,5574,12,9,11,0,17757,14,13,8,4,22015,2
29,3,25,6239,13,6,18,3079,17,11,9,5691,1,0,23,1327,26,8,20,10471,28,12,17,8752,9,5,15,3503,10,0,11,2844,23,3,19,8232,27,11,16,9637,15,12,5,2,18360,24,17,10,1,25588,0
18,8,20,4907,11,9,18,2203,19,9,25,5349,19,6,26,5120,23,5,25,6803,18,5,10,5815,23,5,23,8118,19,13,20,7686,37,6,6,10412,18,5,22,8410,23,9,6,3,18680,19,13,12,2,25664,2
18,7,23,5241,6,7,15,2018,21,6,19,5213,19,9,14,4939,30,9,16,8597,20,5,24,7072,37,8,14,9864,20,2,20,6557,30,5,23,9557,15,2,22,6407,15,13,12,0,26783,20,15,14,0,25114,3
14,12,15,5257,12,6,20,3948,26,9,19,5498,15,11,25,5298,22,5,25,9139,20,12,19,7602,14,9,17,6133,18,5,9,6084,32,7,17,10199,26,10,15,11469,15,16,10,1,25356,19,13,11,2,26744,1
24,10,18,6251,24,4,14,5121,16,5,26,4172,11,3,16,3577,30,12,21,10815,18,4,22,7320,30,14,14,10161,30,7,23,10068,12,2,27,7078,22,5,21,7839,25,13,9,1,22869,4,6,5,1,14658,2
23,7,20,4949,10,6,23,2822,17,4,18,4300,11,7,18,2502,33,13,12,9405,26,1,22,6738,43,5,12,10332,17,3,16,6966,23,6,25,8749,15,5,19,5208,14,16,12,1,24408,28,19,9,1,24515,3
18,5,24,4579,5,4,19,1863,21,6,22,6011,29,2,14,5691,41,8,9,10037,33,8,22,9348,19,5,10,5521,8,2,17,4170,26,6,23,8474,17,2,23,7579,20,13,13,0,26361,6,13,5,0,14002,1
32,11,18,7406,26,14,22,5226,21,9,34,6087,15,4,34,5613,35,8,19,12392,30,15,17,8593,32,9,17,10688,20,4,19,6189,17,9,24,7717,12,4,13,5418,20,21,11,1,25235,17,14,10,3,26536,0
24,16,19,7276,30,8,25,6463,17,9,26,5125,8,4,21,2512,28,7,17,9361,27,7,34,8601,42,11,25,10485,34,5,17,9669,18,14,24,10016,27,13,21,8919,18,18,13,2,26972,17,11,14,0,23444,0
22,12,12,7114,31,2,25,6825,23,7,24,5477,18,5,23,3999,25,12,21,9734,2,4,7,2044,19,8,18,7224,14,3,22,6648,31,2,16,9210,28,6,16,10995,25,13,9,1,24817,21,13,13,0,27248,3
24,16,18,6448,13,13,23,4217,10,8,23,4345,18,8,25,4220,31,6,24,8601,21,11,15,7662,24,11,15,7974,23,3,22,7936,25,6,14,9082,35,5,17,11199,15,17,10,3,24831,13,14,13,0,25011,2
15,6,12,4238,16,5,26,3601,21,13,22,6378,18,11,23,5597,35,2,26,10841,15,4,13,6712,22,8,20,7965,24,5,19,6570,32,5,22,10725,30,9,19,10560,15,14,10,4,25197,21,16,11,1,24551,0
22,15,14,5975,12,5,24,3064,27,6,27,6942,15,11,18,4187,41,3,28,11313,13,8,7,5798,25,6,25,9151,23,3,20,7057,35,8,19,12233,21,9,20,11360,11,16,8,2,23955,15,15,11,1,23558,1
28,15,24,6545,12,10,20,3881,22,17,24,6683,13,9,27,3984,42,9,17,10517,26,7,25,7122,22,7,19,9751,25,12,24,9072,28,10,19,10954,40,6,20,11974,24,14,17,0,27418,17,20,11,4,21987,2
26,6,20,6168,5,5,25,1913,19,2,21,4413,5,10,24,2177,35,6,21,9146,27,8,21,8941,33,9,19,10547,17,7,25,7392,44,13,14,15604,29,10,20,12000,26,15,15,0,23994,14,17,13,0,24190,2
19,4,21,5545,6,3,17,1870,13,6,22,3780,15,6,18,3251,18,7,18,5444,9,3,14,3093,36,4,14,7332,22,5,10,6190,23,2,19,8593,34,9,11,11447,6,14,4,1,10703,23,9,9,1,21877,5
25,7,19,6544,19,2,18,4785,23,9,18,6038,9,4,19,2404,42,4,13,12002,10,3,21,3429,25,5,20,8874,16,2,25,8015,21,6,17,8362,27,8,14,10481,15,15,9,2,27656,13,12,6,1,18145,1
21,3,25,6037,1,0,2,299,25,3,16,5807,4,4,18,2288,9,2,18,5257,2,0,4,727,45,7,11,13614,18,1,17,5392,25,5,20,10735,21,9,12,6950,12,9,10,1,21439,25,8,11,3,25362,5
23,7,32,6891,21,11,28,5325,17,6,21,4954,0,0,3,148,35,7,18,10366,33,5,17,9719,37,7,13,11726,18,4,22,5724,19,6,21,7438,31,8,18,10875,13,7,6,2,13296,19,10,7,1,12659,3
35,10,21,7266,18,4,15,4943,4,6,33,3014,4,3,24,2193,14,7,18,6534,17,10,15,6048,37,7,9,9052,19,3,22,5690,27,10,16,8810,35,9,21,13388,12,9,15,1,28151,9,12,14,1,22842,2
12,7,19,3901,7,1,24,2289,25,1,24,5660,5,8,24,2128,48,11,13,12238,39,10,13,10584,33,3,20,9885,15,4,29,6683,31,3,20,7590,19,4,22,8188,23,10,12,0,24392,5,10,3,0,8191,4
14,11,16,5003,7,3,13,2033,21,6,23,5892,16,11,18,5625,39,9,10,9319,17,4,18,5755,21,6,28,8557,12,6,15,4330,34,7,11,14523,16,7,22,6672,23,5,9,1,16908,17,11,12,0,24312,5
27,8,17,7271,16,12,22,6165,3,8,20,2592,8,7,20,1680,21,5,19,9233,28,4,26,7895,53,9,18,14132,24,7,15,7310,24,4,21,7138,32,6,21,10740,12,15,11,1,21637,19,19,10,0,23361,0
40,12,23,8478,6,12,21,3004,8,9,27,3683,4,9,18,2186,28,7,30,9697,29,9,19,9380,35,7,30,9428,39,6,14,9415,22,9,22,9516,38,8,19,11644,11,10,10,0,18055,23,18,9,1,26180,0
22,4,25,5546,6,5,27,2624,9,4,19,2115,2,1,9,690,37,8,14,11161,20,5,18,5982,42,5,12,10126,11,5,12,3192,29,4,22,10559,39,7,10,10982,20,15,12,0,23566,19,11,8,0,15788,0
18,9,16,5077,10,13,28,3789,26,12,22,6250,27,8,15,5965,38,4,27,10078,21,8,22,6933,25,5,18,7190,15,3,23,5546,26,4,19,10269,37,15,13,13104,12,16,8,2,22265,22,15,8,1,21693,2
28,5,20,6115,13,5,13,4099,15,3,23,5684,7,7,29,3905,11,8,19,5404,9,3,12,4061,26,6,18,9185,19,7,20,7917,28,6,14,10356,30,4,15,8488,28,9,12,1,25939,19,13,11,0,24990,1
33,8,25,7134,16,5,19,4472,19,7,19,5785,3,3,29,1812,31,4,16,11378,22,3,16,7362,16,5,27,9612,30,6,16,9589,36,7,16,15933,25,4,26,8319,31,10,15,0,26767,18,18,12,1,28199,3
18,9,20,4483,15,5,19,4072,28,8,31,5469,11,8,19,4078,30,6,21,9137,25,8,21,8735,28,8,20,7675,19,5,19,6521,39,10,18,14117,33,9,25,10831,20,17,11,0,24014,24,15,12,0,26107,1
28,4,18,5570,7,12,19,3030,17,5,21,4189,10,3,18,2735,33,15,15,12440,27,3,20,6642,18,5,16,7152,19,3,16,5153,34,13,19,11596,30,7,20,9678,26,18,13,1,26545,20,16,10,1,29568,2
24,8,16,6312,24,14,15,5037,15,3,26,4557,9,7,19,2372,18,11,7,5330,5,0,5,1189,18,7,25,6198,15,3,17,4086,31,8,18,9103,26,6,16,9630,16,11,9,1,17547,6,11,3,1,11818,5
21,9,14,4505,7,7,32,3113,35,10,25,9006,24,6,19,6231,23,8,14,7195,33,4,23,7091,25,12,21,7126,27,13,14,7016,24,6,23,7293,17,5,21,7228,15,16,11,0,23470,11,11,5,0,13133,1
28,11,23,6323,20,10,22,5079,20,12,21,5395,10,8,21,2998,23,5,31,9454,12,9,21,4819,44,9,18,12166,24,9,17,7368,26,12,20,9649,32,9,21,9956,12,18,8,3,23138,20,13,11,2,27273,2
18,11,26,5099,7,11,25,2798,19,14,19,6832,19,9,23,5276,32,7,22,8963,25,8,10,7895,29,8,16,9614,23,1,22,8152,25,4,17,9806,19,3,18,8898,17,10,9,1,25765,20,15,9,0,22068,1
23,11,10,5321,18,10,14,4085,10,3,21,2649,5,2,23,1612,39,11,15,10116,16,12,16,7228,20,8,23,8970,22,10,22,8482,29,11,13,10456,26,3,20,10959,23,13,10,0,26218,13,18,7,0,22601,5
17,12,21,5427,7,7,19,1819,19,8,23,4846,11,2,27,4264,37,9,24,10486,32,6,15,7204,32,5,18,10182,21,5,22,7541,31,7,14,10700,24,8,16,8080,19,15,12,2,26458,14,16,10,2,25483,0
24,13,23,6827,11,7,24,2462,14,5,20,3173,4,3,15,1659,56,9,14,12427,24,11,22,8536,45,10,21,10540,0,0,8,1064,19,13,18,8508,26,6,20,7317,19,22,5,2,20384,17,13,14,0,22127,2
21,9,19,4771,18,12,17,4513,19,6,24,4180,12,15,18,3804,27,11,14,7616,20,4,21,4949,31,5,19,8651,26,5,16,6870,36,6,18,12162,19,9,20,6843,12,10,10,0,18432,14,17,7,2,21304,1
42,12,19,10571,36,13,16,9701,11,6,16,4118,3,3,37,2811,23,4,24,7468,18,11,15,7292,39,5,22,10283,15,10,12,5576,11,9,24,7115,27,11,20,9779,15,13,11,0,23410,14,17,9,0,25615,2
25,10,13,5598,12,5,19,4100,23,3,18,5098,10,7,21,3588,31,5,15,8752,7,0,22,4495,26,9,19,8908,20,6,10,7525,10,2,15,6132,27,8,15,9193,20,11,11,1,25401,14,9,14,1,28299,0
18,10,22,4886,8,6,26,2984,32,11,14,6864,4,3,21,2008,29,9,19,8761,16,5,9,4918,32,6,26,9948,15,6,13,5660,29,3,20,10317,40,7,20,10849,14,18,10,0,23149,17,8,12,1,25893,1
41,13,17,9669,38,17,17,7389,23,7,23,5336,12,9,25,3336,19,6,16,6018,9,6,19,3706,26,9,19,10035,17,8,23,6011,17,8,18,6886,31,8,29,10724,5,12,2,2,14049,14,14,8,0,21974,4
30,6,27,6370,13,7,23,4734,36,8,17,8465,16,3,29,4814,29,9,24,9124,21,15,12,6402,22,11,19,7755,11,1,13,3539,35,7,21,10613,25,6,19,9466,25,11,11,1,25751,12,14,7,1,19052,2
15,4,32,4139,5,5,30,2193,29,4,19,5816,7,4,7,1797,21,5,16,7934,23,4,23,7596,25,4,14,7280,12,3,19,5103,32,3,16,11643,43,8,11,12881,13,11,10,0,24284,21,11,6,2,22934,4
30,5,15,6149,25,10,21,5833,22,9,29,5289,7,5,26,2819,31,10,22,9302,8,8,15,4580,16,12,18,8455,25,11,22,8045,34,6,22,12203,41,5,18,12685,8,14,11,2,25244,18,16,8,2,22880,2
41,8,20,9035,25,7,21,5004,26,7,21,6452,17,6,14,3292,16,3,21,5039,15,6,16,4565,18,11,16,6317,11,3,22,4106,23,10,15,8679,17,6,16,6003,18,13,8,1,21063,16,13,10,0,21298,5
14,7,23,5041,2,0,2,399,14,3,29,3196,1,0,1,25,21,6,15,7050,18,5,21,6228,29,8,17,9143,29,6,25,7507,19,6,12,5883,18,4,10,6615,13,14,13,0,24638,17,18,10,3,26633,3
16,8,18,3460,3,3,15,1934,11,1,19,3275,5,3,15,1584,27,6,6,8591,35,4,12,8035,15,4,8,7156,6,3,23,4353,25,7,8,9490,12,1,16,5728,18,7,12,1,25175,11,12,5,4,20979,5
14,9,27,4436,5,7,34,3482,27,9,24,5982,21,16,9,5357,36,8,30,11211,17,14,21,6739,47,7,18,11657,32,9,24,8057,36,4,19,10991,25,11,19,7174,5,19,4,1,13392,22,16,9,1,26554,3
45,4,30,8677,3,3,26,2029,13,6,24,4283,12,3,23,2902,21,9,12,8735,8,3,23,6067,36,9,16,10225,31,5,15,8045,31,9,21,11021,26,4,18,11418,13,11,8,3,24760,18,12,9,0,24812,0
20,6,30,5909,6,2,28,1632,2,1,3,430,18,9,17,4826,27,13,18,9842,24,5,30,7243,48,11,20,12428,45,14,10,11606,14,4,20,6206,31,10,20,8972,10,19,11,1,21377,31,8,17,0,27895,4
27,10,20,6597,21,18,11,5035,16,3,26,4298,12,5,19,3432,39,13,13,11018,27,11,16,7930,23,6,18,8941,12,3,16,5415,17,4,18,6883,16,2,17,6922,19,11,12,2,27805,12,15,11,1,21084,5
30,9,16,7175,18,9,24,4968,20,6,20,5789,14,9,30,3565,14,12,15,8082,21,9,17,7504,21,11,18,9610,24,3,16,9506,25,8,14,9740,15,4,14,7630,12,10,9,3,29964,14,10,13,1,25412,2
24,2,14,5822,6,3,17,2019,16,4,21,3977,4,2,20,1966,26,6,29,8968,14,1,11,6554,30,11,17,10355,8,5,22,5997,32,9,18,12442,29,9,11,13006,14,7,14,0,25478,21,10,13,0,24757,2
26,10,22,6568,19,7,19,4568,20,7,27,5045,8,3,10,1804,31,10,7,11247,19,7,20,6921,28,4,14,9165,14,3,27,6961,36,6,19,10446,12,4,20,6598,22,9,13,0,28749,18,16,8,1,22041,4
13,6,20,4650,7,5,24,4120,28,6,18,6501,5,3,21,1565,19,7,28,8595,22,4,16,6576,30,11,17,9754,18,10,21,7766,18,5,6,6143,32,4,18,12968,14,12,11,3,26748,19,7,17,0,29168,1
16,10,27,5555,16,4,26,2641,24,9,16,6246,26,10,17,5829,21,4,13,6619,13,10,19,5440,27,7,15,10124,15,7,15,5641,18,9,19,10487,29,7,21,11867,5,12,6,3,18752,17,11,9,2,23821,4
15,6,18,4963,5,3,19,2633,21,5,29,5985,26,7,23,5503,40,11,21,13261,26,11,14,7465,23,4,21,9375,21,12,22,8473,30,9,19,10239,28,11,15,10490,18,16,10,3,28776,18,12,11,1,27958,2
17,8,13,4359,14,9,25,2738,18,5,24,4456,21,6,10,4220,42,10,14,10941,36,5,20,10909,18,6,19,6318,12,5,28,6031,18,7,20,6281,21,6,20,7427,25,9,16,1,28530,15,20,9,1,23083,4
17,5,21,4194,7,5,29,2617,24,4,31,6559,22,2,20,5399,61,9,12,15521,35,7,17,8884,19,7,15,7939,19,2,27,6673,15,5,20,6399,20,6,19,9164,43,8,13,0,28802,16,13,11,0,24727,3
34,7,27,7460,27,10,18,7110,18,5,29,4681,8,0,21,1189,30,13,19,10187,18,3,28,5920,44,7,19,13047,21,8,24,9047,25,11,16,8468,31,6,27,9651,21,15,8,2,21008,23,17,10,1,22945,1
18,10,28,5032,10,9,29,2387,13,3,17,3537,11,1,12,2212,31,8,19,10731,21,5,25,8493,44,8,18,11225,10,2,17,3308,35,3,22,9645,25,15,16,9782,11,17,8,1,23305,25,13,11,1,26706,3
27,12,22,6848,13,8,25,4010,22,10,14,5707,11,8,31,5189,30,8,17,8720,23,8,23,8220,31,5,19,9334,26,5,16,7431,33,5,18,11965,11,3,17,5345,18,13,14,0,23770,12,15,11,1,24482,1
37,11,19,8780,28,12,21,6886,20,2,24,4992,3,2,23,1337,36,6,14,8945,21,5,13,5903,26,5,16,7401,15,7,15,7055,19,5,23,9075,12,4,15,6651,18,11,9,2,26064,8,14,10,0,19142,5
24,9,27,5478,11,6,23,3994,31,7,24,6621,7,8,15,2898,28,6,16,9050,26,7,25,8587,18,13,19,6481,26,5,20,6159,19,11,25,7606,43,14,12,15205,18,14,10,1,28633,18,15,8,3,24309,4
14,5,18,3847,13,6,32,3798,30,5,19,6042,10,10,18,3500,39,13,18,11272,19,6,27,6326,41,5,23,12004,20,11,25,8941,32,3,16,11187,19,2,18,7687,21,12,10,3,26117,11,11,7,3,15907,1
37,11,23,8809,10,4,22,3103,28,12,14,5804,5,4,14,1895,46,11,19,16210,7,5,24,4364,7,1,7,2636,47,15,22,12373,9,1,15,3256,30,14,18,10670,27,19,9,2,22105,17,16,9,2,28071,1
33,8,22,7312,12,8,28,3477,21,14,17,5143,16,3,34,4883,46,5,17,12252,17,3,32,6300,39,8,24,10849,24,10,16,8582,18,10,16,9432,24,1,26,9246,21,13,13,1,25169,18,12,12,1,25443,2
21,10,30,5822,28,10,26,4873,26,10,24,5332,9,6,20,1878,19,4,15,5155,10,8,25,4697,36,14,7,9048,21,6,18,7439,41,8,14,13739,31,10,15,10386,13,17,7,1,22379,13,14,10,0,21603,4
26,15,21,6696,7,2,11,1300,26,6,28,6697,8,5,17,2314,18,8,24,7927,13,8,23,5255,25,8,13,8838,25,4,28,7860,37,8,11,12118,33,8,15,12752,13,16,9,0,23485,22,12,12,0,24940,2
17,14,14,5373,17,4,24,3947,30,7,26,7873,25,10,20,6217,32,8,19,9272,21,15,16,7952,10,8,27,5377,6,5,9,2573,31,8,15,9852,18,3,18,8132,16,13,12,2,26512,11,13,15,0,25572,1
24,11,30,7178,26,10,18,6121,15,3,20,4461,2,0,5,849,23,8,23,6875,10,8,14,6437,36,9,15,11157,30,2,16,8611,14,1,15,4096,23,6,23,10332,13,15,12,1,29442,27,13,10,1,23607,2
27,7,19,7678,14,4,23,3769,19,5,28,5586,17,5,15,4299,35,12,14,10619,28,6,18,9505,36,10,21,11954,23,6,19,7414,10,5,28,4368,17,4,9,6758,15,13,13,2,25495,15,15,10,1,21288,2
21,5,19,5556,8,6,18,2480,3,4,8,1026,33,12,24,8910,42,9,14,10542,13,7,15,3483,27,7,15,8448,16,5,24,6140,15,7,10,8727,30,12,21,10594,18,13,13,0,23894,15,14,12,2,22364,0
16,8,15,5345,11,5,22,4286,15,12,14,5036,17,11,15,4431,18,8,20,6634,7,3,18,4534,32,7,15,8619,29,8,16,7299,20,3,20,7403,25,3,15,8950,12,15,10,3,23307,21,10,12,1,24629,5
9,16,22,4977,17,7,26,3825,27,6,21,6397,9,10,19,2831,23,6,19,6094,19,5,16,5489,32,11,11,11354,20,3,19,6004,24,10,20,9168,31,5,20,10199,12,14,9,0,20869,6,5,9,0,13648,1
8,8,20,3169,12,2,16,3072,17,7,12,3803,10,8,19,3355,31,4,17,12642,37,3,25,10813,25,7,22,9555,19,7,7,4936,23,4,19,8199,30,12,20,12019,20,15,12,3,26462,17,14,14,0,26118,1
8,8,20,3169,12,2,16,3072,17,7,12,3803,10,8,19,3355,31,4,17,12642,37,3,25,10813,25,7,22,9555,19,7,7,4936,23,4,19,8199,30,12,20,12019,20,15,12,3,26462,17,14,14,0,26118,1
19,11,17,5683,21,7,13,4528,15,9,18,5676,9,9,21,2892,12,5,15,4160,13,3,16,3396,19,6,18,6150,13,4,14,5416,28,8,11,10540,25,6,13,9298,16,7,12,0,20792,9,12,7,1,17041,5
19,11,17,5683,21,7,13,4528,15,9,18,5676,9,9,21,2892,12,5,15,4160,13,3,16,3396,19,6,18,6150,13,4,14,5416,28,8,11,10540,25,6,13,9298,16,7,12,0,20792,9,12,7,1,17041,5
18,13,19,6385,24,6,23,5249,31,8,26,7009,21,5,17,4213,31,11,23,9516,26,8,22,7661,24,7,19,8334,15,2,23,6679,31,3,24,9842,35,14,23,12460,20,17,6,4,24778,24,15,11,1,23470,1
18,13,19,6385,24,6,23,5249,31,8,26,7009,21,5,17,4213,31,11,23,9516,26,8,22,7661,24,7,19,8334,15,2,23,6679,31,3,24,9842,35,14,23,12460,20,17,6,4,24778,24,15,11,1,23470,1
20,8,19,5144,16,9,18,4581,31,9,24,8214,26,5,23,5902,37,14,17,12364,13,5,24,6088,21,11,18,9761,16,7,24,6823,30,6,24,10220,22,3,20,7081,26,13,14,2,24964,15,11,11,0,23564,1
20,8,19,5144,16,9,18,4581,31,9,24,8214,26,5,23,5902,37,14,17,12364,13,5,24,6088,21,11,18,9761,16,7,24,6823,30,6,24,10220,22,3,20,7081,26,13,14,2,24964,15,11,11,0,23564,1
20,13,15,6371,23,3,23,4243,22,7,18,4762,12,6,13,3840,19,13,20,6380,12,8,25,6070,22,7,13,8806,21,8,25,8532,22,4,19,10339,29,5,16,11857,11,15,11,0,25464,16,7,13,1,26077,3
20,13,15,6371,23,3,23,4243,22,7,18,4762,12,6,13,3840,19,13,20,6380,12,8,25,6070,22,7,13,8806,21,8,25,8532,22,4,19,10339,29,5,16,11857,11,15,11,0,25464,16,7,13,1,26077,3
25,10,23,6860,28,10,22,7601,8,9,15,3195,5,0,3,982,23,5,18,5014,17,8,20,4824,28,6,19,7697,13,11,20,7137,39,10,19,13410,27,3,25,9202,30,17,11,2,23776,14,18,10,2,21601,1
22,4,20,5374,23,6,16,4593,6,1,34,2724,9,0,28,1797,34,8,19,10102,26,2,19,7069,25,11,20,10357,28,5,26,9921,36,13,17,10738,40,5,24,13115,29,10,13,1,24302,17,15,10,0,22657,3
20,9,20,6316,5,7,36,2932,35,15,11,8694,17,6,16,5068,22,6,24,8121,17,3,11,5956,25,8,16,8727,12,3,15,5793,22,5,19,10653,27,6,13,11225,14,8,12,1,29752,12,14,10,0,25313,2
11,1,17,2586,4,3,14,2332,32,10,18,7217,21,10,25,5700,20,4,24,8265,27,7,24,7818,35,9,12,10021,18,3,17,6311,24,6,17,9879,27,6,15,7421,6,13,5,1,16147,21,11,13,0,24783,4
22,10,25,5663,11,4,29,2637,0,0,0,0,26,10,26,5964,33,5,20,8621,9,7,17,4186,21,7,19,6558,25,9,12,6140,33,5,20,9066,26,4,23,8688,9,5,6,2,12573,18,14,8,2,22155,4
30,11,21,5623,16,7,18,3733,16,5,33,4935,8,8,20,2496,16,9,11,6313,20,3,12,5854,32,6,17,10594,27,6,20,7614,18,7,11,6230,19,4,14,6366,18,14,10,1,25105,18,12,13,0,24596,2
16,7,22,4614,15,2,10,3867,31,12,17,8068,16,10,20,4903,21,6,13,5789,21,5,27,5540,25,5,23,8764,27,6,19,7407,30,9,17,12175,17,3,21,6576,20,13,9,0,21193,13,17,11,2,26325,2
16,7,22,4614,15,2,10,3867,31,12,17,8068,16,10,20,4903,21,6,13,5789,21,5,27,5540,25,5,23,8764,27,6,19,7407,30,9,17,12175,17,3,21,6576,20,13,9,0,21193,13,17,11,2,26325,2
17,15,14,5889,25,3,14,5006,24,6,16,5601,5,3,26,2776,31,11,11,9560,10,12,14,5373,19,2,24,7114,18,2,20,6533,27,5,20,8310,15,3,16,5013,21,12,12,4,24662,8,16,10,2,21883,5
17,15,14,5889,25,3,14,5006,24,6,16,5601,5,3,26,2776,31,11,11,9560,10,12,14,5373,19,2,24,7114,18,2,20,6533,27,5,20,8310,15,3,16,5013,21,12,12,4,24662,8,16,10,2,21883,5
23,13,10,6255,22,9,21,5201,16,3,27,3868,16,1,16,3743,11,2,24,4411,4,1,2,1091,20,4,18,7139,19,2,23,7053,20,5,18,6579,23,4,15,6449,14,11,7,2,21443,14,11,10,0,17484,5
17,7,25,4484,4,5,13,1514,31,11,14,7141,13,5,18,2711,45,8,21,12437,13,11,22,5404,42,8,20,10809,16,2,27,6714,25,11,21,8542,33,5,15,12551,27,18,11,1,18383,37,13,12,0,24682,1
16,11,27,4415,7,3,6,1503,23,4,15,4216,14,5,25,3808,48,7,13,10967,17,2,18,5472,21,10,10,6984,8,4,16,4714,9,10,13,4878,21,2,18,6513,12,13,10,1,21993,16,19,7,4,22302,1
25,3,29,5169,8,1,30,2770,37,8,20,7297,5,5,17,1987,25,4,18,9274,19,7,18,5907,28,8,14,8566,12,1,14,3290,33,7,22,12056,40,6,17,13587,19,15,10,0,23317,32,10,14,0,27007,4
26,9,21,6061,12,6,24,3839,36,8,15,9118,12,5,17,4077,27,9,15,9607,16,6,21,6477,35,5,19,9927,15,6,21,6014,33,6,19,11923,18,9,18,6189,27,22,13,2,23994,25,15,12,2,29444,1
22,5,23,5153,9,4,35,3444,26,13,21,8024,8,4,9,1830,18,4,15,7539,17,1,28,5822,49,12,11,14102,8,3,19,4425,19,10,15,8816,30,7,18,8665,11,16,13,1,26041,33,11,13,1,28105,4
30,11,23,6808,19,6,14,4657,16,9,22,4473,9,7,15,2043,18,6,21,6615,18,9,7,5330,20,6,25,7157,19,5,11,6572,22,6,17,7791,28,4,21,9648,14,9,13,0,22608,8,16,7,2,19057,5
